date,Open,High,Low,Close,Volume,symbol,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,ma_5,ma_10,ma_50,ma_200,RSI,StochasticOscillator,MACD,MACD_signal,ATR,next_day_movement
2024-05-02,171.69926693100732,172.6049939419865,170.08688513916923,172.21682739257812,94214900.0,AAPL,168.5043487548828,169.52951049804688,172.6846160888672,168.5043487548828,169.09156799316406,168.22567749023438,166.11561584472656,165.0606231689453,164.22454833984375,166.2549591064453,170.28793029785157,168.4157684326172,171.59794189453126,180.1113803100586,54.16140144980013,71.31480440638676,-0.5018736326121029,-1.147236052656642,3.460700606822381,1
2024-05-03,185.7727942523785,186.1211554309572,181.8015557893833,182.51817321777344,163224100.0,AAPL,172.21682739257812,168.5043487548828,169.52951049804688,172.6846160888672,168.5043487548828,169.09156799316406,168.22567749023438,166.11561584472656,165.0606231689453,164.22454833984375,173.0906951904297,170.24513092041016,171.57823486328124,180.05687469482422,66.8459871442582,84.20595411664037,0.582598478205341,-0.8012691464842455,4.206673994790717,0
2024-05-06,181.49304025440043,183.33433694545525,179.5721025190793,180.8560485839844,78569700.0,AAPL,182.51817321777344,172.21682739257812,168.5043487548828,169.52951049804688,172.6846160888672,168.5043487548828,169.09156799316406,168.22567749023438,166.11561584472656,165.0606231689453,174.72498168945313,171.82467346191407,171.56211151123046,180.00382369995117,63.779235767012494,76.9198585500655,1.2930256771109612,-0.3824101817652042,4.174928311332519,1
2024-05-07,182.5878540948052,184.0310366275269,180.46787458450643,181.54278564453125,77305800.0,AAPL,180.8560485839844,182.51817321777344,172.21682739257812,168.5043487548828,169.52951049804688,172.6846160888672,168.5043487548828,169.09156799316406,168.22567749023438,166.11561584472656,177.12763671875,173.36739044189454,171.5867950439453,179.96010513305663,64.5038323428606,79.93024161673517,1.8896752916007529,0.07200691290798722,4.1312307207388015,1
2024-05-08,181.9906634485607,182.20963072654143,180.5972339353124,181.8811798095703,45057100.0,AAPL,181.54278564453125,180.8560485839844,182.51817321777344,172.21682739257812,168.5043487548828,169.52951049804688,172.6846160888672,168.5043487548828,169.09156799316406,168.22567749023438,179.8030029296875,174.73294067382812,171.58898468017577,179.91406341552735,64.8766968832754,81.41362750460648,2.3625954609437088,0.5301246225151316,3.951314011488104,1
2024-05-09,181.7020426329725,183.792179594264,181.2541604804327,183.70260620117188,48983000.0,AAPL,181.8811798095703,181.54278564453125,180.8560485839844,182.51817321777344,172.21682739257812,168.5043487548828,169.52951049804688,172.6846160888672,168.5043487548828,169.09156799316406,182.10015869140625,176.1940444946289,171.65168884277344,179.87281631469727,66.89259334464161,89.06894902395463,2.8514917677539415,0.9943980515628936,3.850364375941191,0
2024-05-10,184.2806378369833,184.47000383075684,181.51992740382525,182.4368438720703,50759500.0,AAPL,183.70260620117188,181.8811798095703,181.54278564453125,180.8560485839844,182.51817321777344,172.21682739257812,168.5043487548828,169.52951049804688,172.6846160888672,168.5043487548828,182.08389282226562,177.58729400634766,171.70241485595704,179.8208783721924,64.13765932521551,83.23501543574841,3.1010620585999504,1.415730852970305,3.7860580938690767,1
2024-05-13,184.8188384959365,186.4732816834413,184.00157793065927,185.6560211181641,72044800.0,AAPL,182.4368438720703,183.70260620117188,181.8811798095703,181.54278564453125,180.8560485839844,182.51817321777344,172.21682739257812,168.5043487548828,169.52951049804688,172.6846160888672,183.04388732910155,178.88443450927736,171.83922180175782,179.791381149292,67.77288971505503,96.11649310394135,3.518055063269088,1.8361956950300615,3.803942359404926,1
2024-05-14,186.8819036535792,187.66926595480425,185.6659889969534,186.8021697998047,52393600.0,AAPL,185.6560211181641,182.4368438720703,183.70260620117188,181.8811798095703,181.54278564453125,180.8560485839844,182.51817321777344,172.21682739257812,168.5043487548828,169.52951049804688,184.09576416015625,180.61170043945313,172.08972290039063,179.75467697143554,68.97857993018906,95.73059382668507,3.8960978527758527,2.24817612657922,3.6760353934931564,1
2024-05-15,187.2805836100953,190.01139602124525,186.7423838683229,189.0845184326172,70400000.0,AAPL,186.8021697998047,185.6560211181641,182.4368438720703,183.70260620117188,181.8811798095703,181.54278564453125,180.8560485839844,182.51817321777344,172.21682739257812,168.5043487548828,185.53643188476562,182.66971740722656,172.4850033569336,179.7263112640381,71.28259479074458,95.72791808737713,4.32995294514626,2.664531490292628,3.6469623048809567,1
2024-05-16,189.83199615864385,190.4598907547877,189.02471179656044,189.2041015625,52845200.0,AAPL,189.0845184326172,186.8021697998047,185.6560211181641,182.4368438720703,183.70260620117188,181.8811798095703,181.54278564453125,180.8560485839844,182.51817321777344,172.21682739257812,186.63673095703126,184.36844482421876,172.90258178710937,179.70270736694337,71.40244124160542,94.32915350814831,4.6300631054254495,3.0576378133191926,3.488977780119978,1
2024-05-17,188.875198802712,190.17084727488813,188.54630236847427,189.23399353027344,41282900.0,AAPL,189.2041015625,189.0845184326172,186.8021697998047,185.6560211181641,182.4368438720703,183.70260620117188,181.8811798095703,181.54278564453125,180.8560485839844,182.51817321777344,187.99616088867188,185.04002685546874,173.32314666748047,179.6942723083496,71.43453278360722,94.46413855310935,4.814812440903324,3.409072738836019,3.355804003426684,1
2024-05-20,188.6958217839837,191.2771426664072,188.37688635675943,190.40008544921875,44361300.0,AAPL,189.23399353027344,189.2041015625,189.0845184326172,186.8021697998047,185.6560211181641,182.4368438720703,183.70260620117188,181.8811798095703,181.54278564453125,180.8560485839844,188.94497375488282,185.9944305419922,173.73259582519532,179.69865699768067,72.720587937449,96.18038103480494,4.997710991396957,3.726800389348207,3.323264882442476,1
2024-05-21,190.4499145429012,192.08442053272117,190.28048580582157,191.7057037353516,42309400.0,AAPL,190.40008544921875,189.23399353027344,189.2041015625,189.0845184326172,186.8021697998047,185.6560211181641,182.4368438720703,183.70260620117188,181.8811798095703,181.54278564453125,189.9256805419922,187.01072235107424,174.12794708251954,179.75507446289063,74.1252214495549,98.2783671416181,5.188205491202893,4.019081409719145,3.2147412999036993,0
2024-05-22,191.625965130265,192.17412585880135,189.63266445026173,190.2605438232422,34648500.0,AAPL,191.7057037353516,190.40008544921875,189.23399353027344,189.2041015625,189.0845184326172,186.8021697998047,185.6560211181641,182.4368438720703,183.70260620117188,181.8811798095703,190.1608856201172,187.84865875244142,174.48484069824218,179.8198307800293,69.83866716920235,84.81527938829096,5.163045057991354,4.247874139373587,3.166649879091979,0
2024-05-23,190.3402701697929,190.3602074339564,186.0048504863481,186.25401306152344,51005900.0,AAPL,190.2605438232422,191.7057037353516,190.40008544921875,189.23399353027344,189.2041015625,189.0845184326172,186.8021697998047,185.6560211181641,182.4368438720703,183.70260620117188,189.57086791992188,188.10379943847659,174.80340576171875,179.8598454284668,59.55601362536965,53.02252156114098,4.764885056016254,4.3512763227021205,3.2515575268431443,1
2024-05-24,188.1875250894915,189.9416242186365,187.41012383078692,189.3436279296875,36294600.0,AAPL,186.25401306152344,190.2605438232422,191.7057037353516,190.40008544921875,189.23399353027344,189.2041015625,189.0845184326172,186.8021697998047,185.6560211181641,182.4368438720703,189.5927947998047,188.79447784423832,175.14653900146484,179.92328880310058,63.962427970084384,75.82062897172578,4.645100655849262,4.410041189331549,3.2827042147195664,1
2024-05-28,190.8684893929941,192.3535037829733,188.4665737792376,189.3535919189453,52280100.0,AAPL,189.3436279296875,186.25401306152344,190.2605438232422,191.7057037353516,190.40008544921875,189.23399353027344,189.2041015625,189.0845184326172,186.8021697998047,185.6560211181641,189.38349609375,189.16423492431642,175.49743621826173,179.98787254333496,63.976059235825375,74.48245146716445,4.4991117072164855,4.427855292908537,3.3258631996492904,1
2024-05-29,188.97487295416656,191.6060292626522,188.8752018363686,189.652587890625,53068000.0,AAPL,189.3535919189453,189.3436279296875,186.25401306152344,190.2605438232422,191.7057037353516,190.40008544921875,189.23399353027344,189.2041015625,189.0845184326172,186.8021697998047,188.97287292480468,189.44927673339845,175.83241638183594,180.05365348815917,64.41108222934496,75.66598474587177,4.357312503524611,4.413746735031752,3.2833606444088845,1
2024-05-30,190.1210227262773,191.53626445370173,189.99146851693155,190.6492462158203,49947900.0,AAPL,189.652587890625,189.3535919189453,189.3436279296875,186.25401306152344,190.2605438232422,191.7057037353516,190.40008544921875,189.23399353027344,189.2041015625,189.0845184326172,189.0506134033203,189.60574951171876,176.1403515625,180.11612831115724,65.88975304525354,84.26874461850609,4.276065785792696,4.386210545183941,3.1833832100280164,1
2024-05-31,190.79873376551856,191.92495345858123,189.2738600399137,191.60601806640625,75158300.0,AAPL,190.6492462158203,189.652587890625,189.3535919189453,189.3436279296875,186.25401306152344,190.2605438232422,191.7057037353516,190.40008544921875,189.23399353027344,189.2041015625,190.1210144042969,189.84594116210937,176.4158657836914,180.19336410522462,67.29458121817814,91.05013945544141,4.240004535926516,4.356969343332456,3.1453625106451244,1
2024-06-03,192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500.0,AAPL,191.60601806640625,190.6492462158203,189.652587890625,189.3535919189453,189.3436279296875,186.25401306152344,190.2605438232422,191.7057037353516,190.40008544921875,189.23399353027344,190.9283020019531,190.26054840087892,176.87217498779296,180.28383796691895,69.77986702389629,88.96545268757278,4.304951766658235,4.346565827997612,3.1157536797115744,1
2024-06-04,193.98802704232935,194.66575720064256,192.38341934135104,193.69900512695312,47471400.0,AAPL,193.38006591796875,191.60601806640625,190.6492462158203,189.652587890625,189.3535919189453,189.3436279296875,186.25401306152344,190.2605438232422,191.7057037353516,190.40008544921875,191.7973846435547,190.59044036865234,177.316748046875,180.38866294860838,70.21803162587277,88.83774983866469,4.3322195137698145,4.343696565152053,3.0562239782529987,1
2024-06-05,194.7454708275224,196.24044634116564,194.2172473626493,195.21389770507807,54156800.0,AAPL,193.69900512695312,193.38006591796875,191.60601806640625,190.6492462158203,189.652587890625,189.3535919189453,189.3436279296875,186.25401306152344,190.2605438232422,191.7057037353516,192.9096466064453,190.94125976562498,177.8200845336914,180.49863021850587,72.2743099195616,89.97079749290407,4.425059241941,4.359969100509843,3.0194537808215354,0
2024-06-06,195.03450583879905,195.84179017422775,193.5195930765027,193.82855224609372,41181800.0,AAPL,195.21389770507807,193.69900512695312,193.38006591796875,191.60601806640625,190.6492462158203,189.652587890625,189.3535919189453,189.3436279296875,186.25401306152344,190.2605438232422,193.5455078125,191.29806060791014,178.31840698242186,180.59496994018554,67.6727681799467,76.43621212401897,4.336857006692469,4.355346681746369,2.9696497320289295,1
2024-06-07,193.99796669662615,196.28030430445065,193.4896805396524,196.23046875,53103900.0,AAPL,193.82855224609372,195.21389770507807,193.69900512695312,193.38006591796875,191.60601806640625,190.6492462158203,189.652587890625,189.3535919189453,189.3436279296875,186.25401306152344,194.47039794921875,192.2957061767578,178.79310638427734,180.69641983032227,71.10747317311196,99.5150038593638,4.4099356944111605,4.366264484279327,2.9568621629410243,0
2024-06-10,196.24045118441725,196.6391204558344,191.5063619410421,192.47311401367188,97262100.0,AAPL,196.23046875,193.82855224609372,195.21389770507807,193.69900512695312,193.38006591796875,191.60601806640625,190.6492462158203,189.652587890625,189.3535919189453,189.3436279296875,194.28900756835938,192.60865478515623,179.2290869140625,180.7597743988037,60.312169764163734,60.82470678178808,4.117203397339381,4.316452266891338,3.1122833309304014,1
2024-06-11,193.00132161576843,206.46607669963055,192.9813995595946,206.4561004638672,172373300.0,AAPL,192.47311401367188,196.23046875,193.82855224609372,195.21389770507807,193.69900512695312,193.38006591796875,191.60601806640625,190.6492462158203,189.652587890625,189.3535919189453,196.84042663574218,194.31890563964842,179.97359039306642,180.91657150268554,75.3253571022133,99.95124321651414,4.956386945263489,4.444439202565769,3.889474713432421,1
2024-06-12,206.67537368785207,219.46239922329931,206.20694681699416,212.35629272460935,198134300.0,AAPL,206.4561004638672,192.47311401367188,196.23046875,193.82855224609372,195.21389770507807,193.69900512695312,193.38006591796875,191.60601806640625,190.6492462158203,189.652587890625,200.2689056396484,196.58927612304686,180.85978607177734,181.09180068969727,78.94468692284907,78.7608274755591,6.028054498536591,4.761162261759933,4.558473120066187,1
2024-06-13,214.0207098376566,216.02397164318225,210.8912282270037,213.5223846435547,97862700.0,AAPL,212.35629272460935,206.4561004638672,192.47311401367188,196.23046875,193.82855224609372,195.21389770507807,193.69900512695312,193.38006591796875,191.60601806640625,190.6492462158203,204.20767211914062,198.8765899658203,181.75317993164063,181.26501777648926,79.58212660670833,81.4677288679098,6.892005874281438,5.187330984264235,4.599492426931357,0
2024-06-14,213.13368913916617,214.44925972841028,210.59222763705992,211.7782440185547,70122700.0,AAPL,213.5223846435547,212.35629272460935,206.4561004638672,192.47311401367188,196.23046875,193.82855224609372,195.21389770507807,193.69900512695312,193.38006591796875,191.60601806640625,207.31722717285157,200.89381256103513,182.6282125854492,181.4100072479248,75.88173212216859,75.2090641411946,7.351215752722169,5.620107937955821,4.546459545818428,1
2024-06-17,212.65527993528357,218.21659070332572,212.0074632920053,215.94422912597656,93728300.0,AAPL,211.7782440185547,213.5223846435547,212.35629272460935,206.4561004638672,192.47311401367188,196.23046875,193.82855224609372,195.21389770507807,193.69900512695312,193.38006591796875,212.0114501953125,203.15022888183591,183.57143615722657,181.55830505371094,78.45825638213852,88.49789978199834,7.959550329839317,6.087996416332521,4.6815943414579,0
2024-06-18,216.86113841241476,217.8976632564161,212.28651711595563,213.5721893310547,79943300.0,AAPL,215.94422912597656,211.7782440185547,213.5223846435547,212.35629272460935,206.4561004638672,192.47311401367188,196.23046875,193.82855224609372,195.21389770507807,193.69900512695312,213.43466796875,205.1375473022461,184.48971282958985,181.6936506652832,73.63478104420035,80.48858920776688,8.156236065252557,6.501644346116529,4.747990898529513,0
2024-06-20,213.21341001933183,213.5223844137921,208.15043943546107,208.97764587402344,86172500.0,AAPL,213.5721893310547,215.94422912597656,211.7782440185547,213.5223846435547,212.35629272460935,206.4561004638672,192.47311401367188,196.23046875,193.82855224609372,195.21389770507807,212.75893859863282,206.51392211914063,185.29181335449218,181.79813133239747,65.26512415321895,65.2690933947337,7.850869729585213,6.771489422810267,4.796116541176949,0
2024-06-21,209.6852627905662,211.1802382889184,206.41625091745036,206.79498291015625,246421400.0,AAPL,208.97764587402344,213.5721893310547,215.94422912597656,211.7782440185547,213.5223846435547,212.35629272460935,206.4561004638672,192.47311401367188,196.23046875,193.82855224609372,211.41345825195313,207.81056518554686,186.08788330078124,181.89050750732423,61.67848760271958,54.688083345837235,7.348038435524984,6.886799225353211,4.793821600483454,1
2024-06-24,207.02420349475852,211.98751777765065,205.89798377862783,207.4427947998047,80727000.0,AAPL,206.79498291015625,208.97764587402344,213.5721893310547,215.94422912597656,211.7782440185547,213.5223846435547,212.35629272460935,206.4561004638672,192.47311401367188,196.23046875,210.54636840820314,208.93179779052736,186.75239196777343,182.01982574462892,62.33999318647782,57.00533554831438,6.922021265443789,6.893843633371326,4.886372486093409,1
2024-06-25,208.44940858434205,210.67194975002215,207.91122410230184,208.36968994140625,56713900.0,AAPL,207.4427947998047,206.79498291015625,208.97764587402344,213.5721893310547,215.94422912597656,211.7782440185547,213.5223846435547,212.35629272460935,206.4561004638672,192.47311401367188,209.03146057128907,210.52145538330078,187.40538024902344,182.18033378601075,63.315739714418676,60.32088106802876,6.583304049292025,6.831735716555467,4.767999804959412,1
2024-06-26,210.79155216910212,214.1402980033581,209.9344322470105,212.5356903076172,66213200.0,AAPL,208.36968994140625,207.4427947998047,206.79498291015625,208.97764587402344,213.5721893310547,215.94422912597656,211.7782440185547,213.5223846435547,212.35629272460935,206.4561004638672,208.82416076660155,211.1294143676758,188.2185256958008,182.35859443664552,67.40363007716218,75.22285134424871,6.575234418565543,6.780435456957482,4.839614680458872,1
2024-06-27,213.97086306596705,215.0173489602873,211.6387049296034,213.38284301757807,49772700.0,AAPL,212.5356903076172,208.36968994140625,207.4427947998047,206.79498291015625,208.97764587402344,213.5721893310547,215.94422912597656,211.7782440185547,213.5223846435547,212.35629272460935,209.7052001953125,211.23206939697266,189.11450286865235,182.53523368835448,68.18013618105206,78.25315460721703,6.56155974550245,6.7366603146664765,4.735259634046376,0
2024-06-28,215.0472324898511,215.34623061165476,209.5955543096767,209.9144744873047,82542700.0,AAPL,213.38284301757807,212.5356903076172,208.36968994140625,207.4427947998047,206.79498291015625,208.97764587402344,213.5721893310547,215.94422912597656,211.7782440185547,213.5223846435547,210.3290985107422,210.87127838134765,189.96858337402344,182.70971977233887,61.69966399352567,65.846644717224,6.1993913895992705,6.629206529653036,4.807789396041498,1
2024-07-01,211.37956216985052,216.78140506529675,211.2101334408119,216.02395629882807,60402900.0,AAPL,209.9144744873047,213.38284301757807,212.5356903076172,208.36968994140625,207.4427947998047,206.79498291015625,208.97764587402344,213.5721893310547,215.94422912597656,211.7782440185547,212.0453308105469,211.295849609375,190.9639633178711,182.92512718200683,67.55053074018218,87.01543382750755,6.332358988718568,6.569837021466143,4.954870909037966,1
2024-07-02,215.4259559559557,219.64179766849512,214.3794853085834,219.53216552734372,58046200.0,AAPL,216.02395629882807,209.9144744873047,213.38284301757807,212.5356903076172,208.36968994140625,207.4427947998047,206.79498291015625,208.97764587402344,213.5721893310547,215.94422912597656,214.27782592773437,211.6546432495117,192.0701156616211,183.15048133850098,70.35136918645584,99.20231646011868,6.644229393850736,6.584715495943063,4.976831012671805,1
2024-07-03,219.26306558331447,220.8078765869141,218.29631357753755,220.8078765869141,37369800.0,AAPL,219.53216552734372,216.02395629882807,209.9144744873047,213.38284301757807,212.5356903076172,208.36968994140625,207.4427947998047,206.79498291015625,208.97764587402344,213.5721893310547,215.93226318359376,212.37821197509766,193.18506072998048,183.3858376312256,71.32076154842477,100.0,6.914620714374706,6.650696539629392,4.800740441007858,1
2024-07-05,220.90754038733803,225.6914650307592,220.90754038733803,225.5818328857422,60412400.0,AAPL,220.8078765869141,219.53216552734372,216.02395629882807,209.9144744873047,213.38284301757807,212.5356903076172,208.36968994140625,207.4427947998047,206.79498291015625,208.97764587402344,218.37206115722657,214.03863067626952,194.37438507080077,183.63037132263185,74.65976176158732,99.44611994413465,7.428495092305667,6.8062562501646475,4.806658155496232,1
2024-07-08,226.32931907748747,227.08678305881676,222.50218547217585,227.056884765625,59085900.0,AAPL,225.5818328857422,220.8078765869141,219.53216552734372,216.02395629882807,209.9144744873047,213.38284301757807,212.5356903076172,208.36968994140625,207.4427947998047,206.79498291015625,221.80054321289063,216.0648208618164,195.5510092163086,183.87682022094725,75.60483639514331,99.85889576470849,7.864115964666098,7.017828193064938,4.790796686292281,1
2024-07-09,227.1664984715379,228.631575647805,225.6117264169712,227.9139862060547,48076100.0,AAPL,227.056884765625,225.5818328857422,220.8078765869141,219.53216552734372,216.02395629882807,209.9144744873047,213.38284301757807,212.5356903076172,208.36968994140625,207.4427947998047,224.17854919433594,218.1119400024414,196.7274575805664,184.14532440185548,76.16118836228115,96.84348410106178,8.18416757826293,7.251096070104537,4.664300439473817,1
2024-07-10,228.53191911989683,232.2992560750062,228.48208356286247,232.1995849609375,62627700.0,AAPL,227.9139862060547,227.056884765625,225.5818328857422,220.8078765869141,219.53216552734372,216.02395629882807,209.9144744873047,213.38284301757807,212.5356903076172,208.36968994140625,226.7120330810547,220.49492950439452,198.0013623046875,184.44299987792968,78.76848713230561,99.62247609528127,8.683524525735265,7.537581761230682,4.64436968443651,0
2024-07-11,230.61492037011672,231.61157070495585,225.0137503547776,226.80772399902344,64710600.0,AAPL,232.1995849609375,227.9139862060547,227.056884765625,225.5818328857422,220.8078765869141,219.53216552734372,216.02395629882807,209.9144744873047,213.38284301757807,212.5356903076172,227.91200256347656,221.92213287353516,199.08382446289062,184.70944732666015,68.60232782328332,79.19974456406754,8.545681094163626,7.7392016278172715,4.825902893131038,1
2024-07-12,228.1531925563972,231.86073301422448,227.91399100155516,229.76776123046875,53046500.0,AAPL,226.80772399902344,232.1995849609375,227.9139862060547,227.056884765625,225.5818328857422,220.8078765869141,219.53216552734372,216.02395629882807,209.9144744873047,213.38284301757807,228.7491882324219,223.5606246948242,200.28858947753906,184.98429183959962,70.82825040870884,90.41146647737608,8.57642575063548,7.9066464523809135,4.842124758993181,1
2024-07-15,235.68787221439837,236.43535998230436,232.3092281117703,233.6148376464844,62631300.0,AAPL,229.76776123046875,226.80772399902344,232.1995849609375,227.9139862060547,227.056884765625,225.5818328857422,220.8078765869141,219.53216552734372,216.02395629882807,209.9144744873047,230.06077880859374,225.9306610107422,201.59079925537108,185.29882186889648,73.46158425652486,90.11180444629227,8.809665685608849,8.0872502990265,4.972515758481927,1
2024-07-16,234.2128217621178,235.47857190808813,231.5517672716992,234.03343200683597,43234300.0,AAPL,233.6148376464844,229.76776123046875,226.80772399902344,232.1995849609375,227.9139862060547,227.056884765625,225.5818328857422,220.8078765869141,219.53216552734372,216.02395629882807,231.28466796875,227.73160858154296,202.82713134765626,185.62303924560547,73.73936106024355,91.05087419497235,8.925400618557802,8.254880362932761,4.897822106903855,0
2024-07-17,228.68140979310064,230.68468664215072,225.88082486496336,228.1133270263672,57345900.0,AAPL,234.03343200683597,233.6148376464844,229.76776123046875,226.80772399902344,232.1995849609375,227.9139862060547,227.056884765625,225.5818328857422,220.8078765869141,219.53216552734372,230.46741638183593,228.5897247314453,203.73903442382812,185.91636558532716,63.60023702923702,68.99369146914383,8.442103081901394,8.292324906726488,5.130306752258766,0
2024-07-18,229.50863493701104,229.66810263837596,221.52547133243425,223.42906188964844,66034600.0,AAPL,228.1133270263672,234.03343200683597,233.6148376464844,229.76776123046875,226.80772399902344,232.1995849609375,227.9139862060547,227.056884765625,225.5818328857422,220.8078765869141,229.79168395996095,228.85184326171876,204.5904946899414,186.18368942260742,56.93003125567038,51.54101243765608,7.593571290630052,8.152574183507202,5.3454727918075475,1
2024-07-19,224.06692564873424,226.0402889661169,222.5320756847993,223.55862426757807,49151500.0,AAPL,223.42906188964844,228.1133270263672,234.03343200683597,233.6148376464844,229.76776123046875,226.80772399902344,232.1995849609375,227.9139862060547,227.056884765625,225.5818328857422,228.54985656738282,228.64952239990234,205.43081146240235,186.43905349731446,57.06416022399798,48.95294322314368,6.852566216042845,7.89257259001433,5.214239969629693,0
2024-07-22,226.24959507146195,227.01702011468987,222.34272744507624,223.20982360839844,48201800.0,AAPL,223.55862426757807,223.42906188964844,228.1133270263672,234.03343200683597,233.6148376464844,229.76776123046875,226.80772399902344,232.1995849609375,227.9139862060547,227.056884765625,226.46885375976564,228.2648162841797,206.2573843383789,186.69937454223634,56.55354829527897,40.036219059297444,6.16609020797253,7.547276113605971,5.1756723053428315,1
2024-07-23,223.61843101438217,226.1798296775016,221.93408951337017,224.25628662109372,39960300.0,AAPL,223.20982360839844,223.55862426757807,223.42906188964844,228.1133270263672,234.03343200683597,233.6148376464844,229.76776123046875,226.80772399902344,232.1995849609375,227.9139862060547,224.5134246826172,227.8990463256836,207.06845794677736,186.9586737060547,57.774322712039435,32.857146459418814,5.641462576360681,7.166113406156914,5.109248580970588,0
2024-07-24,223.24968592545983,224.04700927387208,216.40270265661363,217.80796813964844,61777600.0,AAPL,224.25628662109372,223.20982360839844,223.55862426757807,223.42906188964844,228.1133270263672,234.03343200683597,233.6148376464844,229.76776123046875,226.80772399902344,232.1995849609375,222.45235290527344,226.4598846435547,207.7758804321289,187.17952674865722,48.694659861193784,7.014873065455165,4.651743583542526,6.663239441634037,5.305272536935553,0
2024-07-25,218.19665359620475,220.11023564894725,213.9010930254534,216.7614898681641,51391200.0,AAPL,217.80796813964844,224.25628662109372,223.20982360839844,223.55862426757807,223.42906188964844,228.1133270263672,234.03343200683597,233.6148376464844,229.76776123046875,226.80772399902344,221.11883850097655,225.45526123046875,208.3979898071289,187.3823412322998,47.39294175410321,12.693542897081265,3.739831649181525,6.078557883143534,5.369834685975432,1
2024-07-26,217.9674309680192,218.7547932697213,215.28643906297688,217.22991943359372,41601300.0,AAPL,216.7614898681641,217.80796813964844,224.25628662109372,223.20982360839844,223.55862426757807,223.42906188964844,228.1133270263672,234.03343200683597,233.6148376464844,229.76776123046875,219.85309753417968,224.20147705078125,209.0065447998047,187.58005249023438,48.06223681108809,14.772286200897575,3.020119168514924,5.466870140217813,5.234014651744644,1
2024-07-29,216.23326096996,218.5654190781,215.0273073866339,217.50897216796875,36311800.0,AAPL,217.22991943359372,216.7614898681641,217.80796813964844,224.25628662109372,223.20982360839844,223.55862426757807,223.42906188964844,228.1133270263672,234.03343200683597,233.6148376464844,218.71292724609376,222.59089050292968,209.57503387451172,187.78213706970215,48.482724375515176,16.010634601177753,2.4440851733728266,4.862313146848816,5.112878726010463,1
2024-07-30,218.45578591171196,219.59196666736065,215.3960621319004,218.0670928955078,41643800.0,AAPL,217.50897216796875,217.22991943359372,216.7614898681641,217.80796813964844,224.25628662109372,223.20982360839844,223.55862426757807,223.42906188964844,228.1133270263672,234.03343200683597,217.47508850097657,220.99425659179687,210.15229370117189,187.98001358032226,49.36568513894111,18.48739911545178,2.0094461164312634,4.291739740765306,5.0473805695425895,1
2024-07-31,220.6982497488722,223.07028238181744,219.8909654212368,221.3361053466797,50036300.0,AAPL,218.0670928955078,217.50897216796875,217.22991943359372,216.7614898681641,217.80796813964844,224.25628662109372,223.20982360839844,223.55862426757807,223.42906188964844,228.1133270263672,218.18071594238282,220.31653442382813,210.7943359375,188.18971824645996,54.30565274464535,32.994249759546136,1.9067931919531418,3.814750431002873,5.044224063597377,0
2024-08-01,223.618417993468,223.72805013234773,216.29304757526307,217.6285552978516,62501000.0,AAPL,221.3361053466797,218.0670928955078,217.50897216796875,217.22991943359372,216.7614898681641,217.80796813964844,224.25628662109372,223.20982360839844,223.55862426757807,223.42906188964844,218.3541290283203,219.73648376464843,211.33890533447266,188.39011741638183,48.52353743700883,16.541306977216525,1.5088782963221092,3.3535760040667206,5.214993955989326,1
2024-08-02,218.41592196270943,224.84432899946663,216.98075820790515,219.12355041503903,105568600.0,AAPL,217.6285552978516,221.3361053466797,218.0670928955078,217.50897216796875,217.22991943359372,216.7614898681641,217.80796813964844,224.25628662109372,223.20982360839844,223.55862426757807,218.73285522460938,219.29297637939453,211.8872622680664,188.59863693237304,50.79841605853059,24.203278881614825,1.299185287197929,2.942697860692962,5.404178015673051,0
2024-08-05,198.423121913284,212.7848576409039,195.3434758670593,208.56903076171875,119548600.0,AAPL,219.12355041503903,217.6285552978516,221.3361053466797,218.0670928955078,217.50897216796875,217.22991943359372,216.7614898681641,217.80796813964844,224.25628662109372,223.20982360839844,216.9448669433594,217.82889709472656,212.25343200683594,188.76217674255372,38.022906564470325,37.42247253164526,0.27813437850593914,2.4097851642555574,6.716742053694957,0
2024-08-06,204.612330181792,209.28662299148328,200.39650324752452,206.53585815429688,69660500.0,AAPL,208.56903076171875,219.12355041503903,217.6285552978516,221.3361053466797,218.0670928955078,217.50897216796875,217.22991943359372,216.7614898681641,217.80796813964844,224.25628662109372,214.63861999511718,216.05685424804688,212.6590689086914,188.9220529937744,36.13749336351302,32.60744060468699,-0.6871943121269339,1.7903892689790593,6.8719833172852285,1
2024-08-07,206.20693999643444,212.9243684609316,205.6986538206396,209.1171722412109,63516400.0,AAPL,206.53585815429688,208.56903076171875,219.12355041503903,217.6285552978516,221.3361053466797,218.0670928955078,217.50897216796875,217.22991943359372,216.7614898681641,217.80796813964844,212.19483337402343,215.18777465820312,213.05453979492188,189.09672187805177,40.19229535488962,43.48643860777274,-1.2297578968617984,1.1863598358108878,6.89724984035714,1
2024-08-08,212.39616246807245,213.48250772924823,208.13050007077933,212.59548950195312,47161100.0,AAPL,209.1171722412109,206.53585815429688,208.56903076171875,219.12355041503903,217.6285552978516,221.3361053466797,218.0670928955078,217.50897216796875,217.22991943359372,216.7614898681641,211.18822021484374,214.77117462158202,213.51937774658202,189.30158866882323,45.237938192560186,54.46821328239705,-1.3633563894939016,0.67641659074993,6.786875398793694,1
